"","ds","dep_var","trend","season","holiday","competitor_sales_B","events","tv_S","ooh_S","print_S","facebook_S","search_S","newsletter","intercept","depVarHat","solID","cluster","top_sol"
"2940",2018-03-05,1488115,0,-76740.9251959244,0,746735.820733719,0,933.84436733253,42298.1088906019,5425.65927459504,4.65659649903566e-11,99571.4572472928,12153.898776932,732891.89196867,1563269.75606322,"1_493_1",1,FALSE
"2941",2018-03-12,1727330,0,-114415.101870419,0,726059.338966769,0,169441.002434378,81602.3930259492,91123.4108198487,4.51427259133351e-14,95839.3058984123,4302.11405887194,732891.89196867,1786844.35530248,"1_493_1",1,FALSE
"2942",2018-03-19,1208246.66666667,0,-141782.273496183,0,607508.938968803,0,33698.817654328,52338.3062489016,15016.362908797,4.37629866214202e-17,78002.579159698,5533.96058855276,732891.89196867,1383208.58400157,"1_493_1",1,FALSE
"2943",2018-03-26,1388960,0,-155820.854208291,14871.5389890724,630862.452646733,0,56755.0857793704,80226.408307967,10539.6398261415,4.24254175900542e-20,82791.815074036,15767.5456167223,732891.89196867,1468885.52400042,"1_493_1",1,FALSE
"2944",2018-04-02,2408331.66666667,0,-168437.116878764,773435.288767879,539439.389620523,0,6560.12733238689,51291.0315326168,929.740179945407,4.11287299301801e-23,69854.7095898006,6114.69169257038,732891.89196867,2012079.75380563,"1_493_1",1,FALSE
"2945",2018-04-09,1131721.66666667,0,-197967.336250124,0,567634.468882646,0,639.043322442096,42899.50169065,77.7093946628129,3.98716741462612e-26,76438.0436390689,37275.2921133074,732891.89196867,1259888.61476132,"1_493_1",1,FALSE
"2946",2018-04-16,950015,0,-245494.804603871,0,476753.103700111,0,61.1177491173055,25235.1467166626,6.46499735774776,2767.89459993057,60301.7384549162,21161.1658170232,732891.89196867,1073683.71939992,"1_493_1",1,FALSE
"2947",2018-04-23,801298.333333333,0,-285458.345572268,0,391998.23727528,0,5.83489734103624,97996.9156006053,0.537644165224612,2.71311070699068,38148.5453045828,2129.06243927503,732891.89196867,977715.392668358,"1_493_1",1,FALSE
"2948",2018-04-30,779838.333333334,0,-289271.940957195,266772.008085438,383679.359859344,0,0.556961775013531,65354.5293203422,0.0447102942429005,143565.372248518,28775.8095372965,1682.9915276427,732891.89196867,1333450.62326213,"1_493_1",1,FALSE
"2949",2018-05-07,889546.666666667,0,-259744.250235137,-54479.7037631122,442121.468009273,0,0.0531631279081612,75127.4052170058,0.00371808192825513,323.644693880759,52788.4648765356,108.906489502719,732891.89196867,989137.884137828,"1_493_1",1,FALSE
"2950",2018-05-14,862850,0,-234365.876323532,0,414219.739427151,0,0.00507452023723652,47467.9170776584,21980.4352875471,147300.567960701,294.254334415379,8188.36151080671,732891.89196867,1137977.29631794,"1_493_1",1,FALSE
"2951",2018-05-21,2601601.66666667,0,-247836.04648938,249186.072576133,463711.867338545,0,3.658891653307,53175.7008441174,2075.93353122932,343.924890721373,1.27618455701983,12013.2950912349,732891.89196867,1265567.57482748,"1_493_1",1,FALSE
"2952",2018-05-28,905008.333333334,0,-293767.831024308,0,445091.248546523,0,0.349251933704383,31983.641967121,11765.4850695616,469.545993270812,47657.4415826143,23280.4433754395,732891.89196867,999372.216730826,"1_493_1",1,FALSE
"2953",2018-06-04,910551.666666667,0,-330534.452935772,0,456886.384200173,0,0.0333367821988779,18384.3848097799,1045.26542629192,0.456044953530828,54125.2999553132,24036.1412941661,732891.89196867,956835.404100357,"1_493_1",1,FALSE
"2954",2018-06-11,923853.333333333,0,-326138.390319156,0,434330.44120122,0,1688.64388949822,10275.13204298,16649.5541431956,0.000442107226159156,51450.3686050664,5309.76673976989,732891.89196867,926457.408713352,"1_493_1",1,FALSE
"2955",2018-06-18,982420,0,-290462.373767845,0,491175.90285887,0,162.023951061244,37693.056407382,1522.35600575769,4.28594690864262e-07,65969.775293843,15089.4374844624,732891.89196867,1054042.07020263,"1_493_1",1,FALSE
"2956",2018-06-25,1056811.66666667,0,-258009.232624552,0,507100.826074279,0,15.4731821087683,21928.0975596043,43065.1475942386,12258.8428904264,62713.2347018326,11393.1510796217,732891.89196867,1133357.43242623,"1_493_1",1,FALSE
"2957",2018-07-02,932326.666666667,0,-243926.989380588,0,427441.892934618,0,9291.41259267402,99884.7156610282,4675.96797327319,12.4921418510474,42152.8754448275,8494.92769973347,732891.89196867,1080919.18703609,"1_493_1",1,FALSE
"2958",2018-07-09,1126221.66666667,0,-227928.83747593,0,535220.347593273,0,912.916959855692,66920.1380187567,50679.049638652,71046.0293797716,61551.5016439536,8247.72767053047,732891.89196867,1299540.76539753,"1_493_1",1,FALSE
"2959",2018-07-16,1140006.66666667,0,-185028.780456408,0,540344.426890326,0,4492.49820393726,75511.7727694632,5817.04680066709,95.9335660324358,62193.9584402987,3856.410935803,732891.89196867,1240175.15911879,"1_493_1",1,FALSE
"2960",2018-07-23,1479303.33333333,0,-122864.568764995,0,693283.383385593,0,8656.11099381116,47752.9798273664,17752.2226430547,0.0930368934038556,91005.4677703541,13591.0197811556,732891.89196867,1482068.6006419,"1_493_1",1,FALSE
"2961",2018-07-30,1647193.33333333,0,-76734.8287589152,0,827006.139436318,0,848.792488723052,28385.0890495517,1633.94792264024,9.01933532557762e-05,105051.329617316,4642.03797748216,732891.89196867,1623724.39979198,"1_493_1",1,FALSE
"2962",2018-08-06,2009478.33333333,0,-66747.7164699186,0,909901.41240224,0,10359.2723695189,80802.2740407056,25999.7110604227,8.74366895978906e-08,119752.232850987,58969.8975849051,732891.89196867,1871928.97580762,"1_493_1",1,FALSE
"2963",2018-08-13,1523443.33333333,0,-70296.7165262459,0,757881.039385704,0,1021.28384082308,51728.5111977258,2518.01638234234,18703.3909129592,1049.39873608543,23599.0175858247,732891.89196867,1519095.83348389,"1_493_1",1,FALSE
"2964",2018-08-20,1420118.33333333,0,-45775.7390688231,0,633453.08984744,0,197503.21537756,87635.5237341659,212.302818967879,19.5860926733863,4.56583277600788,15681.7934117629,732891.89196867,1621626.23001519,"1_493_1",1,FALSE
"2965",2018-08-27,1673551.66666667,0,19383.3618926121,0,834093.36543386,0,47870.780849143,57010.7282585312,17.675373555011,19555.0496512488,110011.525867713,49055.8055761505,732891.89196867,1869890.18487148,"1_493_1",1,FALSE
"2966",2018-09-03,2061091.66666667,0,93784.3234675998,0,962892.074539364,0,31936.2900763578,76288.2408540096,527.805982358848,20.5530124671575,131592.305346,80487.5052709025,732891.89196867,2110420.99051773,"1_493_1",1,FALSE
"2967",2018-09-10,2144110,0,137814.708222013,0,1074311.90067122,0,3379.65470178448,48330.3817160809,454.152201438142,0.019926457500187,141157.032456979,63176.3920429494,732891.89196867,2201516.13390759,"1_493_1",1,FALSE
"2968",2018-09-17,2058653.33333333,0,146668.97982933,0,984553.215181925,0,325.975684338807,64865.9373118553,38308.3575755789,9546.65802902746,129310.33128271,86262.2628353393,732891.89196867,2192733.60969878,"1_493_1",1,FALSE
"2969",2018-09-24,2208345,0,150261.293528196,0,1096257.51170126,0,86.1702405197646,61129.0620488982,4023.62988126795,9.61946336607007,144872.332108054,11033.1868735391,732891.89196867,2200564.69781377,"1_493_1",1,FALSE
"2970",2018-10-01,2603008.33333333,0,173956.95894603,28016.0656435252,1186797.51241882,0,283982.885165036,57892.2346119629,6663.79443093479,321.092903440486,158550.668524298,30312.2745153203,732891.89196867,2659385.37912804,"1_493_1",1,FALSE
"2971",2018-10-08,2313193.33333333,0,210993.476388335,0,1145507.91504001,0,211140.009014064,35183.7578508454,7022.30662840009,2669.41420128838,152281.489425618,20333.6707648456,732891.89196867,2518023.93128208,"1_493_1",1,FALSE
"2972",2018-10-15,2813106.66666667,0,239167.743775855,0,1258912.26077978,0,223611.486692438,70393.3592166202,2493.48568698277,4736.59462142639,162162.227613752,52020.012070538,732891.89196867,2746389.06242606,"1_493_1",1,FALSE
"2973",2018-10-22,2665110,0,255980.984374038,0,1339387.27775062,0,68044.6989589067,43997.8329012435,210.206128882014,4.67982860677607,167964.185726552,59524.6327745394,732891.89196867,2668006.39041205,"1_493_1",1,FALSE
"2974",2018-10-29,2947875,0,283153.303300885,0,1337734.489748,0,99492.8083796099,25942.2275160598,3345.28259492007,68473.9096239217,170347.873262585,52672.6223190506,732891.89196867,2774054.40871371,"1_493_1",1,FALSE
"2975",2018-11-05,2768941.66666667,0,332774.625880397,0,1351968.39454894,0,13671.6879151564,95160.6241208011,2773.19708877699,91.1637686117596,172105.45557394,29367.3913661905,732891.89196867,2730804.43223148,"1_493_1",1,FALSE
"2976",2018-11-12,2666240,0,379931.852469268,0,1197880.87005003,0,198849.984416264,63029.0949392394,234.147322760705,82292.9098370267,2728.52152394161,16912.2625805611,732891.89196867,2674751.53510776,"1_493_1",1,FALSE
"2977",2018-11-19,2559550,0,382062.788621173,0,1274505.00084959,0,48708.4721746221,69239.6799591698,19.4963661446422,118.489520320369,11.9566928483132,14203.2473735562,732891.89196867,2521761.0235261,"1_493_1",1,FALSE
"2978",2018-11-26,2653766.66666667,0,327264.798181739,0,1134388.58469842,0,201885.874776058,43163.4753739683,65745.3891455426,53844.0757842645,177736.108314832,830.28001706563,732891.89196867,2737750.47826056,"1_493_1",1,FALSE
"2979",2018-12-03,2144703.33333333,0,254401.049303067,0,1068235.52288655,0,50663.5793594084,67379.0323483288,8508.24071347241,66.3904141516107,172207.243910372,25721.7161091504,732891.89196867,2380074.66701317,"1_493_1",1,FALSE
"2980",2018-12-10,2451681.66666667,0,217609.701212492,0,1202503.58910333,0,5726.38396183941,41826.9921747732,24288.2146709212,0.0643782304995933,181815.077677319,74529.7174253494,732891.89196867,2481191.63257292,"1_493_1",1,FALSE
"2981",2018-12-17,2469486.66666667,0,232347.145673337,0,1236576.06739232,0,556.372671387031,42832.5731879594,2327.04679108585,6.24105944679162e-05,181256.13417453,50674.1635582964,732891.89196867,2479461.39547999,"1_493_1",1,FALSE
"2982",2018-12-24,3208150,0,262107.636874806,398244.881764963,1223012.54941987,0,284447.677069046,25192.1671320362,27767.9408702854,87262.6944202008,188573.624054171,88736.9039661395,732891.89196867,3318237.96754019,"1_493_1",1,FALSE
"2983",2018-12-31,2746851.66666667,0,258661.636366727,177586.706447405,1100861.71760236,0,273149.009424883,14277.7529537625,2719.71209799232,129.438420603447,176125.390189648,73901.5958220639,732891.89196867,2810304.85129411,"1_493_1",1,FALSE
"2984",2016-01-04,2171506.66666667,178605.649304269,235351.741447702,0,880606.643899217,0,16302.5014726876,161848.505689281,50074.7831866782,107887.01097753,57593.3297290209,38323.5668823079,592142.686901254,2318736.41948995,"3_437_1",4,TRUE
"2985",2016-01-11,2464131.66666667,178729.75855778,172946.218016102,0,940936.001067481,0,3801.96348702427,124878.697836797,78439.7006481787,114931.52416349,65415.3340401432,23781.8557302009,592142.686901254,2296003.74044845,"3_437_1",4,TRUE
"2986",2016-01-18,2012520,178853.867748186,114507.647157989,0,846414.292652309,0,384.489906522183,90201.7129104531,42304.2661135762,105897.297188744,48910.1014979946,22373.7859155866,592142.686901254,2041990.14799262,"3_437_1",4,TRUE
"2987",2016-01-25,1738911.66666667,178977.976938593,82107.9920082024,0,698917.053559529,0,38.5606398864044,61472.5828850457,61098.6984278395,91678.5987389891,46994.4196883913,14146.5753125403,592142.686901254,1827575.14510027,"3_437_1",4,TRUE
"2988",2016-02-01,1772306.66666667,179102.086128999,67796.4189612654,0,691935.198718911,0,12305.9306489567,98866.196302691,23095.2018326654,11016.4056038737,42217.572300278,6094.84422709995,592142.686901254,1724572.54162599,"3_437_1",4,TRUE
"2989",2016-02-08,1809058.33333333,179226.195319405,51654.8897992254,0,741484.069990422,0,1270.94486475003,68342.305389894,34867.1036002595,93961.0298573823,40878.5890629992,5960.81353248557,592142.686901254,1809788.62831808,"3_437_1",4,TRUE
"2990",2016-02-15,1952740,179350.304509811,24148.4861791668,0,735221.78963506,0,192187.302388118,44973.4898054817,25136.5511681526,52201.4350446651,2784.17150160162,17676.248439199,592142.686901254,1865822.46557251,"3_437_1",4,TRUE
"2991",2016-02-22,1507805,179474.413700218,-11571.5570234337,0,634741.085285228,0,36066.1058663202,28545.7796624639,5863.97889573349,5545.99665198448,166.335204592536,20640.524120331,592142.686901254,1491615.34926469,"3_437_1",4,TRUE
"2992",2016-02-29,1510391.66666667,179598.52285098,-50586.3647101158,0,575952.266508717,0,130451.603276021,17677.9877123426,1135.09178220139,66586.8467729423,29619.7251157353,644.369651742447,592142.686901254,1543222.73586182,"3_437_1",4,TRUE
"2993",2016-03-07,1588840,179722.632001743,-90236.604674099,0,630838.03448891,0,19119.4759335319,10774.3447788493,67458.8780280547,7386.14918196433,41457.6964706237,2465.03604737452,592142.686901254,1461128.32915821,"3_437_1",4,TRUE
"2994",2016-03-14,1605990,179846.741152506,-124954.291562027,0,623567.668032428,0,38157.6101961622,96398.9678343952,28641.6043637034,693.512270263421,35990.8278095787,1339.19911645153,592142.686901254,1471824.52611472,"3_437_1",4,TRUE
"2995",2016-03-21,1356010,179970.850303269,-147080.21939125,12020.786895289,570758.42610672,0,4213.14250952856,66366.1837528487,6940.63545206164,64.0053904968457,34169.2626047653,2209.76172779341,592142.686901254,1321775.52225278,"3_437_1",4,TRUE
"2996",2016-03-28,2103936.66666667,180094.959454031,-158410.401656419,625174.085238026,569058.290917395,0,426.501399181055,113447.181533224,62466.4577953713,145739.608915385,37572.4204370374,4297.11325926578,592142.686901254,2172008.90419375,"3_437_1",4,TRUE
"2997",2016-04-04,1120835,180219.068604794,-175231.424883046,0,472035.811795965,0,42.7783510018742,80358.1054408368,24182.7599160279,21943.6832905446,28535.3042201101,4302.37084800912,592142.686901254,1228531.1444855,"3_437_1",4,TRUE
"2998",2016-04-11,1141140,180343.177755557,-212329.873352891,0,475876.993580565,0,4.28670153753689,115458.064907337,5584.76743161967,2141.21487590812,26920.4857426335,659.104621544088,592142.686901254,1186800.90916506,"3_437_1",4,TRUE
"2999",2016-04-18,1166880,180467.286887153,-260728.506267931,0,462551.039773171,0,4558.08669732865,82061.9439652564,1078.3850566201,64498.9170879142,25543.7002775788,5133.42921313669,592142.686901254,1157306.96959148,"3_437_1",4,TRUE
"3000",2016-04-25,888806.666666667,180591.39601875,-289827.48910774,215634.00137536,373799.816201857,0,461.810813053568,55193.2829813319,200.276985820461,7109.06588244407,25587.5569832601,2195.94677343078,592142.686901254,1163088.35180882,"3_437_1",4,TRUE
"3001",2016-05-02,898873.333333333,180715.505150346,-279262.085491819,-44036.3912259557,361351.644781108,0,46.3238775815037,35584.4273326282,59231.0381305581,667.016579003506,17743.4034746064,1343.47076710344,592142.686901254,925527.040276415,"3_437_1",4,TRUE
"3002",2016-05-09,889373.333333334,180839.614281942,-246214.106275608,0,371399.046020659,0,4.64202897531216,101561.117969785,21690.446126198,61.5559016567314,19192.3648718067,219.175281076917,592142.686901254,1040896.54310775,"3_437_1",4,TRUE
"3003",2016-05-16,1915375,180963.723413539,-232448.837069466,201419.145517672,383732.822901375,0,0.465122004548967,70519.2956378729,4880.98997067916,95217.1528177396,1210.65893224825,14375.1069165474,592142.686901254,1312013.21106147,"3_437_1",4,TRUE
"3004",2016-05-23,1006845,181087.832545135,-260570.13050348,0,415719.607012217,0,0.0466038210596652,135468.454146553,936.681110457622,11577.5898855907,71.9635052051036,19925.3995198576,592142.686901254,1096360.13072661,"3_437_1",4,TRUE
"3005",2016-05-30,869198.333333334,181211.941671689,-308291.535616567,0,365563.535582854,0,0.00466955747465211,99673.7419997931,173.751152472926,1099.00881114858,15643.4728300922,5966.95443742565,592142.686901254,953183.56243972,"3_437_1",4,TRUE
"3006",2016-06-06,727250,181336.050798242,-331939.610478678,0,306498.452729534,0,0.00046787504320131,68992.6129185536,32.0234347982917,101.534293904227,15688.7072509762,1267.47855998522,592142.686901254,834119.936876445,"3_437_1",4,TRUE
"3007",2016-06-13,753730,181460.159924796,-313214.244856925,0,317749.90069507,0,4.68796143978015e-05,45447.9342287454,5.89509425516691,9.35664694421241,20319.7977858326,2070.30489957724,592142.686901254,845991.79136643,"3_437_1",4,TRUE
"3008",2016-06-20,999196.666666667,181584.26905135,-275099.218119736,0,380349.598066769,0,18708.34162404,133993.72327948,1.08497137527,69321.6978976105,22421.4405968746,280.813196522722,592142.686901254,1123704.43746554,"3_437_1",4,TRUE
"3009",2016-06-27,845843.333333333,181708.378177903,-249662.210881927,0,356903.389101946,0,1963.60571437087,98333.5693439544,0.199677100989545,7754.4920090632,20890.4715615135,378.490211394891,592142.686901254,1010413.07181657,"3_437_1",4,TRUE
"3010",2016-07-04,1126016.66666667,181832.487304457,-238535.84894983,0,440630.470131973,0,6665.16649380626,67914.3360621335,31380.0648494931,728.793538844909,24265.5756327141,574.370004451686,592142.686901254,1107598.1019693,"3_437_1",4,TRUE
"3011",2016-07-11,1140978.33333333,181956.596431011,-214775.214732624,0,480700.377491996,0,678.800798715942,44661.7858741051,7841.70663471733,67.2676071461727,27036.7491702757,2595.00960066368,592142.686901254,1122905.76577726,"3_437_1",4,TRUE
"3012",2016-07-18,1242656.66666667,182080.704315891,-162371.392882478,0,482894.454668743,0,340.172195171863,168654.472876173,31508.9685082959,92594.8607248771,20230.127942343,1861.65969995542,592142.686901254,1409936.71495023,"3_437_1",4,TRUE
"3013",2016-07-25,1293483.33333333,182204.81220077,-102033.971947279,0,543820.027088696,0,34.1123299935553,131784.666146021,7885.51041553285,11160.4482580148,27174.0780720767,7937.58500828741,592142.686901254,1402109.95447337,"3_437_1",4,TRUE
"3014",2016-08-01,1484843.33333333,182328.92008565,-68833.1057814723,0,555138.520860807,0,40823.5411895046,152637.743363154,1554.15242356152,124175.960691353,32973.0331610601,7338.07197825829,592142.686901254,1620279.52487313,"3_437_1",4,TRUE
"3015",2016-08-08,1485698.33333333,182453.02797053,-68268.5755921687,0,623884.967678234,0,4539.84308840926,115804.140677656,4425.27317812524,16725.4831452334,37437.7331495617,14394.5850952308,592142.686901254,1523539.16529207,"3_437_1",4,TRUE
"3016",2016-08-15,1556608.33333333,182577.13585541,-65999.6134608404,0,601276.263110796,0,55210.1987382403,82356.3520822095,845.851605661193,30020.6264252756,2517.97557268562,19929.7965382762,592142.686901254,1500877.27336897,"3_437_1",4,TRUE
"3017",2016-08-22,1391206.66666667,182701.24374029,-26123.9493410105,0,556755.827332405,0,6387.05828622998,55417.532922609,62681.7982527228,20989.0515438648,150.302821195312,21100.1902286432,592142.686901254,1472201.7426882,"3_437_1",4,TRUE
"3018",2016-08-29,2018783.33333333,182825.35162517,47004.573007199,0,765789.500638376,0,41950.9717370894,143620.079502491,24358.7924327224,2042.8078639001,41431.3864379034,1343.90132068772,592142.686901254,1842510.05146679,"3_437_1",4,TRUE
"3019",2016-09-05,2170721.66666667,182949.459445768,113489.462645834,0,822324.645965629,0,54004.8781975711,139961.464433356,25792.8103491825,1565.14153432461,47928.1741710502,476.024152580199,592142.686901254,1980634.74779655,"3_437_1",4,TRUE
"3020",2016-09-12,2247670,183073.567266367,142949.911311456,0,923119.872168904,0,6226.6051132835,153814.970096431,6059.40723966514,144.771179967212,51005.2811541932,4637.41694471514,592142.686901254,2063174.48937624,"3_437_1",4,TRUE
"3021",2016-09-19,2192026.66666667,183197.675086966,145730.477215525,0,840005.294354875,0,633.45159287652,129571.838937978,78154.3964832168,112793.51482957,52324.4894194089,10846.8795584533,592142.686901254,2145400.70438012,"3_437_1",4,TRUE
"3022",2016-09-26,1895213.33333333,183321.782907564,155029.893522929,0,778861.160181285,0,63.5675180494885,151844.712992579,41856.4912297735,14575.1300212185,46198.9260568224,1018.48990592715,592142.686901254,1964912.8412374,"3_437_1",4,TRUE
"3023",2016-10-03,2232910,183445.890728163,185639.089296358,22645.6155608848,807488.456955894,0,323539.27334009,150618.413955323,57516.7595975901,85027.7692700758,51397.6603954302,7869.61185374558,592142.686901254,2467331.22785481,"3_437_1",4,TRUE
"3024",2016-10-10,2406035,183569.998548762,221424.00159984,0,973730.112649585,0,150513.001209995,113855.051980671,62723.5676689727,102164.922611592,60806.8931678736,27258.7233163112,592142.686901254,2488188.95965486,"3_437_1",4,TRUE
"3025",2016-10-17,2252445,183694.10636867,244024.34507654,0,850263.050234263,0,277771.943435514,105001.753095791,24393.0931189793,135367.786160169,58057.9966799522,37602.0238557741,592142.686901254,2508318.78492691,"3_437_1",4,TRUE
"3026",2016-10-24,2663125,183818.214188578,261507.911738757,0,1055136.60068707,0,85276.605094372,147183.45991923,53553.1748226854,147242.185445271,62856.4882179316,21077.3029484379,592142.686901254,2609794.62996358,"3_437_1",4,TRUE
"3027",2016-10-31,2974771.66666667,183942.322008486,296804.211199102,0,1128492.66766728,0,287370.282062736,110572.061597687,17911.6862249255,156324.98293672,74522.5217430205,12275.2544174624,592142.686901254,2860358.67675867,"3_437_1",4,TRUE
"3028",2016-11-07,2826128.33333333,184066.429828395,349895.754941209,0,1115183.38061406,0,94998.6849002034,144448.315897552,58819.4001944804,164625.181614999,65848.3907242652,40439.0083811796,592142.686901254,2810467.2339976,"3_437_1",4,TRUE
"3029",2016-11-14,3182900,184190.537648303,385041.199976373,0,1210186.15216115,0,194075.064327001,107986.75152562,21392.5462010296,142870.230581001,4938.02504934669,24764.9958947537,592142.686901254,2867588.19026584,"3_437_1",4,TRUE
"3030",2016-11-21,2964696.66666667,184314.645468211,365549.451142476,0,1140088.94067567,0,59826.17933129,144599.751756866,45907.9975031589,159581.977989879,297.076208109495,22030.9147406276,592142.686901254,2714339.62171754,"3_437_1",4,TRUE
"3031",2016-11-28,2848525,184438.753288119,298261.478044135,0,1178563.51137642,0,7011.68810703822,108129.23035236,38107.1084555713,132482.58564918,121948.686689385,39613.2861306339,592142.686901254,2700699.01499409,"3_437_1",4,TRUE
"3032",2016-12-05,2740160,184560.728938754,233541.856210233,0,1039714.80254194,0,16928.4552522242,161138.305099189,10313.9707964672,64008.4879109415,121324.045053712,98270.4144388546,592142.686901254,2521943.75314357,"3_437_1",4,TRUE
"3033",2016-12-12,2380508.33333333,184682.704589389,216541.222579627,0,998053.09389474,0,1768.7931993269,124168.041258079,2078.16696248177,87307.2356680934,110525.118942699,35381.2581549277,592142.686901254,2352648.32215062,"3_437_1",4,TRUE
"3034",2016-12-19,2230915,184804.680240023,242490.353701858,-212145.478294165,899934.144369738,0,177.991036770557,173714.929405658,389.254082726466,39259.8625978411,104295.507392026,3295.02469320713,592142.686901254,2028358.95612694,"3_437_1",4,TRUE
"3035",2016-12-26,3659425,184926.655890658,264648.473973017,663604.640749448,976059.544072374,0,285447.670445846,137034.399158822,71.872254932963,158949.545555414,112658.624875103,126.182730645142,592142.686901254,3375670.29660751,"3_437_1",4,TRUE
"3036",2017-01-02,2827008.33333333,185048.631541292,243918.795593985,0,946763.809444643,0,236424.749672293,184471.272915442,79726.223804426,124629.735678409,109778.033463062,74093.9726273931,592142.686901254,2776997.9116422,"3_437_1",4,TRUE
"3037",2017-01-09,2042143.33333333,185170.607191927,184874.340537218,0,860548.205247411,0,55524.1684252057,148532.838559152,44404.0835462876,140046.985231796,106269.843229551,35584.0411519211,592142.686901254,2353097.80002172,"3_437_1",4,TRUE
"3038",2017-01-16,2113358.33333333,185291.044166697,123252.576763521,0,846091.311158488,0,15744.2656241777,111856.900196044,23118.622462845,149559.707543711,101700.982403809,60440.9751324797,592142.686901254,2209199.07235303,"3_437_1",4,TRUE
"3039",2017-01-23,2179918.33333333,185411.481141466,86020.5277874918,0,883593.907058834,0,1640.14968124779,79018.8424442618,57439.8236907787,157887.937616882,104473.189499612,17721.6675769588,592142.686901254,2165350.21339879,"3_437_1",4,TRUE
"3040",2017-01-30,2370613.33333333,185531.918116236,69961.9020762629,0,896131.472888349,0,93679.2525041504,52887.7398169189,20423.1713808332,124450.868804379,107272.430356882,37345.4338166477,592142.686901254,2179826.87666191,"3_437_1",4,TRUE
"3041",2017-02-06,1814556.66666667,185652.355091005,55311.0353128251,0,763726.232229259,0,12145.6494982494,33977.2341831318,4536.776112187,16779.6731268603,88573.5324227634,3152.10369745995,592142.686901254,1755997.278575,"3_437_1",4,TRUE
"3042",2017-02-13,1951668.33333333,185772.792065775,29840.9696394591,0,794246.720762409,0,1253.88880030263,134765.721318082,868.008610300693,170924.392436982,7314.94609306953,16589.1620909177,592142.686901254,1933719.28871855,"3_437_1",4,TRUE
"3043",2017-02-20,1918238.33333333,185893.229040544,-4854.20787467872,0,774958.488174835,0,126.018932745597,99034.2620890699,54414.0748472465,27869.3418762533,443.496502734777,20411.1751309837,592142.686901254,1750438.56562099,"3_437_1",4,TRUE
"3044",2017-02-27,1472390,186013.666015314,-43492.3519465818,0,606323.385570721,0,12.6305625049459,68477.5038070701,18441.9519819835,222460.803715956,62298.6188248822,36065.4482794687,592142.686901254,1748744.34371257,"3_437_1",4,TRUE
"3045",2017-03-06,1477865,186120.587373995,-83287.4078574538,0,592016.49226939,0,1.26558158032512,45072.0464646123,64371.8953242321,47236.4918567033,71417.1866103083,11828.4595720232,592142.686901254,1526919.70409664,"3_437_1",4,TRUE
"3046",2017-03-13,1300166.66666667,186227.508732677,-119503.236949775,0,520118.640016362,0,3752.07510134554,28612.6155348836,25788.5087174853,4946.43868512167,66226.5816987292,32547.4277821833,592142.686901254,1340859.24622027,"3_437_1",4,TRUE
"3047",2017-03-20,1160205,186334.430091358,-144186.383857194,0,456867.676598875,0,379.398400340571,17721.1319187027,73569.9624888102,461.518759314034,59442.2050714335,30154.8813518501,592142.686901254,1272887.50772474,"3_437_1",4,TRUE
"3048",2017-03-27,1356871.66666667,186441.35145004,-156579.701185938,0,565260.922494153,0,38.0495405284724,78185.7335339335,35431.4302517828,70940.3279708419,72908.8544169045,37883.4095892937,592142.686901254,1482653.06496279,"3_437_1",4,TRUE
"3049",2017-04-03,1355833.33333333,186548.272808722,-170950.379805517,0,571137.973554111,0,3.8127966459397,52260.4620435707,9282.99773448439,7975.4441387936,71149.5250317943,1505.00767680363,592142.686901254,1321055.80288066,"3_437_1",4,TRUE
"3050",2017-04-10,1176266.66666667,186655.194167403,-204221.750040818,12020.786895289,468582.005782686,0,0.382033817968261,184427.496467086,1852.87129484319,749.98956447567,58498.2348790392,124.29644604224,592142.686901254,1300832.19439112,"3_437_1",4,TRUE
"3051",2017-04-17,1955281.66666667,186762.115526085,-252525.442147476,625174.085238026,386098.618151459,0,1668.23386331111,148485.076895838,346.38770639787,69.2277403104304,55301.7409317172,4933.09697974282,592142.686901254,1748455.82778667,"3_437_1",4,TRUE
"3052",2017-04-24,1029928.33333333,186850.912879932,-287372.486831603,0,417848.658595017,0,167.830795073112,173161.547099483,63.9342730570842,6.37899016621635,50862.4237830522,14827.7342975166,592142.686901254,1148559.62078295,"3_437_1",4,TRUE
"3053",2017-05-01,2263143.33333333,186939.71023378,-283817.727385727,215634.00137536,356929.020549657,0,72415.999381508,136455.443665945,11.7726168442065,0.587698040560586,40467.4803658986,2974.01525035015,592142.686901254,1320152.99065291,"3_437_1",4,TRUE
"3054",2017-05-08,813771.666666667,187028.507587627,-251922.597183467,0,328894.151128061,0,8801.55933200346,172291.734783849,2.16681570932319,0.0541439769676406,40481.4488237056,3700.98078406575,592142.686901254,1081420.69311678,"3_437_1",4,TRUE
"3055",2017-05-15,880871.666666667,187117.304941475,-231919.454706052,0,371276.696893406,0,901.122949303502,135547.871299113,0.398782327524278,0.00498821853927184,2753.10420599046,16831.4712419669,592142.686901254,1074651.207497,"3_437_1",4,TRUE
"3056",2017-05-22,919185,187206.102295323,-252925.931425331,-44036.3912259557,381944.177146308,0,90.4874423986468,121349.678590463,0.0733910976990202,101625.894547661,164.462672779406,20462.7729507995,592142.686901254,1108024.0132868,"3_437_1",4,TRUE
