,Target variable,Score
8899,0,1.4472805e-05
8900,0,6.647471e-06
8901,0,0.00019581245
8902,0,0.063479595
8903,0,0.0001072986
8904,0,1.8205497e-05
8905,0,3.992658e-06
8906,0,3.3693465e-05
8907,0,0.00353041
8908,0,1.4292e-07
8909,0,6.728818e-05
8910,0,5.3602853e-06
8911,0,6.174025e-06
8912,0,4.4851065e-05
8913,0,7.0000256e-06
8914,0,2.3395894e-05
8915,0,9.31021e-06
8916,0,1.8732898e-07
8917,0,6.0182956e-06
8918,0,0.0006408616
8919,0,0.00016475709
8920,0,1.1629286e-06
8921,0,2.5170827e-06
8922,0,2.5524076e-05
8923,0,9.361663e-05
8924,0,4.652044e-06
8925,0,5.6198576e-05
8926,0,1.4294822e-07
8927,0,3.7427995e-05
8928,0,2.1084454e-05
8929,0,2.4643125e-06
8930,0,1.3325042e-05
8931,0,5.6712665e-06
8932,0,5.021583e-06
8933,0,0.000993405
8934,0,5.523795e-07
8935,0,6.8626828e-06
8936,0,2.2184173e-05
8937,0,2.7668251e-05
8938,0,6.6054145e-06
8939,0,9.3846254e-05
8940,0,1.5946298e-06
8941,0,6.1639175e-06
8942,0,5.8652637e-07
8943,0,1.817924e-06
8944,0,2.625534e-06
8945,0,0.00016993737
8946,0,5.9482907e-05
8947,0,4.0281807e-06
8948,0,1.18490025e-05
8949,0,1.6183923e-05
8950,0,0.0009572907
8951,0,7.264365e-06
8952,0,1.2555095e-06
8953,0,1.6141884e-07
8954,0,1.6407532e-06
8955,0,3.376105e-06
8956,0,0.0006246379
8957,0,5.7032597e-05
8958,0,2.332061e-06
8959,0,0.0043616556
8960,0,3.2834184e-06
8961,0,0.00010301407
8962,0,0.00014193442
8963,0,3.5076216e-06
8964,0,8.57656e-07
8965,0,4.5650863e-06
8966,0,0.00013161081
8967,0,6.544734e-07
8968,0,0.00023164223
8969,0,0.00033045406
8970,0,4.4587006e-05
8971,0,0.00052793586
8972,0,2.7992035e-06
8973,0,0.046545487
8974,0,4.337308e-06
8975,0,2.0116672e-06
8976,0,1.1825972e-05
8977,0,4.846826e-06
8978,0,1.5095266e-05
8979,0,1.0285873e-05
8980,0,0.000261433
8981,0,3.896491e-05
8982,0,0.00018812773
8983,0,4.609257e-06
8984,0,2.5956266e-05
8985,0,1.749862e-05
8986,0,0.007208105
8987,0,0.00015892903
8988,0,0.0001123401
8989,0,3.2084322e-06
8990,0,2.6154476e-05
8991,0,4.726826e-06
8992,0,1.2871246e-05
8993,0,1.2087426e-05
8994,0,0.000106593805
8995,0,2.9686834e-07
8996,0,1.3696382e-05
8997,0,0.0023898305
8998,0,0.000180511
8999,0,0.00032770578
9000,0,7.970614e-05
9001,0,9.014572e-07
9002,0,0.0004932292
9003,0,4.9937713e-05
9004,0,2.6396605e-05
9005,0,2.951456e-05
9006,0,1.5973412e-05
9007,0,8.577559e-05
9008,0,0.00015578096
9009,0,6.3315497e-06
9010,0,6.433523e-07
9011,0,1.5183321e-05
9012,0,3.2218715e-05
9013,0,3.7233535e-06
9014,0,2.5989802e-06
9015,0,3.1270512e-05
9016,0,7.595505e-09
9017,0,1.8624534e-06
9018,0,6.0039747e-05
9019,0,2.849535e-05
9020,0,1.280426e-06
9021,0,4.7040842e-07
9022,0,6.4105407e-06
9023,0,0.00017103367
9024,0,0.00017706784
9025,0,7.0698857e-06
9026,0,1.3308344e-06
9027,0,0.00010869647
9028,0,0.00013081146
9029,0,7.577082e-06
9030,0,0.00031145473
9031,0,2.7150172e-06
9032,0,0.0015619404
9033,0,6.6000706e-05
9034,0,1.1889987e-06
9035,0,2.1022073e-05
9036,0,1.1487489e-06
9037,0,2.6773334e-06
9038,0,0.00011979101
9039,0,4.035973e-05
9040,0,1.2537538e-05
9041,0,3.9446636e-06
9042,0,6.240393e-05
9043,0,0.00015905652
9044,0,1.396675e-06
9045,0,0.0003736401
9046,0,3.0454394e-06
9047,0,2.2976474e-06
9048,0,5.6410343e-05
9049,0,7.136727e-05
9050,0,2.5080273e-05
9051,0,2.5846397e-05
9052,0,3.2515146e-07
9053,0,2.9831367e-06
9054,0,1.9496745e-06
9055,0,3.6815158e-07
9056,0,2.4192653e-07
9057,0,0.00011728616
9058,0,1.1749665e-05
9059,0,0.0006211068
9060,0,1.8571219e-06
9061,0,2.2027538e-05
9062,0,5.8478875e-08
9063,0,1.2978601e-06
9064,0,1.1481669e-05
9065,0,1.0866124e-05
9066,0,2.5270933e-06
9067,0,8.4432184e-05
9068,0,3.7204973e-05
9069,0,0.000876973
9070,0,0.00082157453
9071,0,7.57623e-06
9072,0,0.00041516457
9073,0,7.9812835e-06
9074,0,2.0946669e-05
9075,0,5.9432705e-06
9076,0,1.3559404e-06
9077,0,9.282646e-06
9078,0,7.066442e-07
9079,0,9.30124e-07
9080,0,2.136067e-05
9081,0,0.00014969945
9082,0,0.00017330139
9083,0,0.00028508084
9084,0,4.3261163e-05
9085,0,1.0647139e-05
9086,0,1.9124202e-06
9087,0,9.325309e-07
9088,0,8.0183e-07
9089,0,1.6387095e-05
9090,0,1.9413756e-05
9091,0,3.6877136e-05
9092,0,4.975445e-08
9093,0,3.1343077e-07
9094,0,6.972017e-06
9095,0,5.023165e-07
9096,0,6.4806436e-08
9097,0,1.5723481e-06
9098,0,6.840069e-05
9099,0,1.2550266e-05
9100,0,5.2525244e-05
9101,0,2.3089597e-06
9102,0,5.3776585e-06
9103,0,2.2051631e-06
9104,0,3.8825187e-06
9105,0,1.2101889e-05
9106,0,3.3137749e-06
9107,0,9.183405e-07
9108,0,0.00013691331
9109,0,3.096881e-06
9110,0,2.0632904e-05
9111,0,0.00010616644
9112,0,6.686917e-06
9113,0,2.5352986e-06
9114,0,0.00015794495
9115,0,2.0649518e-06
9116,0,2.5386953e-06
9117,0,0.0011187451
9118,0,1.2537538e-05
9119,0,4.2447455e-06
9120,0,1.2316908e-06
9121,0,1.8561977e-05
9122,0,8.1028964e-05
9123,0,9.432517e-05
9124,0,4.669628e-06
9125,0,5.051238e-07
9126,0,6.3546366e-05
9127,0,5.1763022e-06
9128,0,0.00067997474
9129,0,9.0158355e-06
9130,0,3.310516e-05
9131,0,8.769807e-06
9132,0,2.673117e-05
9133,0,4.8499282e-06
9134,0,0.00020291361
9135,0,2.0600264e-06
9136,0,1.8429477e-05
9137,0,4.785165e-05
9138,0,5.4555113e-07
9139,0,0.0009710889
9140,0,1.4308015e-06
9141,0,9.266716e-06
9142,0,5.7939294e-05
9143,0,8.675162e-06
9144,0,3.0643576e-05
9145,0,0.0011018341
9146,0,1.8618673e-05
9147,0,6.5516906e-07
9148,0,6.959036e-05
9149,0,1.08693375e-05
9150,0,2.6366215e-05
9151,0,1.8393234e-06
9152,0,0.0001403746
9153,0,1.1011606e-05
9154,0,7.1085774e-06
9155,0,5.5560245e-06
9156,0,0.00030300143
9157,0,1.12813395e-05
9158,0,2.9340347e-06
9159,0,1.5929569e-05
9160,0,5.878838e-05
9161,0,7.94462e-06
9162,0,0.0001657969
9163,0,7.814612e-07
9164,0,0.0022927958
9165,0,1.3847355e-07
9166,0,0.00023041267
9167,0,0.00037299274
9168,0,0.00040599774
9169,0,0.00016049379
9170,0,1.3783044e-05
9171,0,2.623582e-06
9172,0,3.9345582e-07
9173,0,7.9924816e-05
9174,0,1.8068233e-05
9175,0,4.661019e-06
9176,0,5.5441524e-06
9177,0,5.0482513e-06
9178,0,3.4695154e-06
9179,0,9.851967e-05
9180,0,0.00016486426
9181,0,0.00037257958
9182,0,8.324759e-05
9183,0,2.0313142e-05
9184,0,8.2383895e-06
9185,0,6.427951e-06
9186,0,0.00011935671
9187,0,1.3261985e-05
9188,0,4.509467e-06
9189,0,1.599849e-05
9190,0,2.364254e-06
9191,0,3.9032002e-05
9192,0,0.0054281354
9193,0,0.00029168164
9194,0,3.4678712e-06
9195,0,8.3093744e-07
9196,0,4.5297193e-07
9197,0,9.423728e-06
9198,0,8.154626e-06
9199,0,2.2533966e-05
9200,0,3.4469733e-06
9201,0,1.4240807e-06
9202,0,2.4525392e-05
9203,0,9.917115e-07
9204,0,0.00015804452
9205,0,0.00021586419
9206,0,7.970204e-05
9207,0,6.4118426e-06
9208,0,1.3063775e-06
9209,0,8.670729e-06
9210,0,7.59895e-05
9211,0,6.471925e-06
9212,0,8.687263e-07
9213,0,6.2461525e-09
9214,0,3.3608815e-06
9215,0,4.889795e-07
9216,0,1.3244176e-05
9217,0,0.00028965532
9218,0,2.380376e-05
9219,0,9.625817e-06
9220,0,1.6233435e-05
9221,0,6.6736343e-06
9222,0,0.005648075
9223,0,3.7304833e-06
9224,0,1.1667978e-06
9225,0,7.983248e-06
9226,0,5.9338295e-06
9227,0,4.2747793e-06
9228,0,4.941092e-07
9229,0,2.488235e-05
9230,0,3.0185487e-05
9231,0,7.782196e-06
9232,0,0.00032669792
9233,0,3.4659602e-06
9234,0,0.00029890364
9235,0,2.922797e-05
9236,0,0.00019981315
9237,0,1.8140645e-05
9238,0,4.9674305e-05
9239,0,2.8376905e-06
9240,0,2.5053312e-06
9241,0,2.0039708e-05
9242,0,1.1779441e-05
9243,0,1.2089569e-05
9244,0,2.3769323e-06
9245,0,2.3507313e-05
9246,0,1.4292877e-05
9247,0,2.5614654e-06
9248,0,2.5877446e-06
9249,0,7.2867675e-05
9250,0,3.3701572e-06
9251,0,6.1730243e-06
9252,0,2.5192226e-06
9253,0,6.9615394e-06
9254,0,1.667405e-05
9255,0,1.4774579e-06
9256,0,0.00013788689
9257,0,9.679699e-05
9258,0,1.5408234e-05
9259,0,6.0853192e-05
9260,0,0.00052997126
9261,0,2.2324934e-06
9262,0,4.981814e-05
9263,0,6.725905e-06
9264,0,6.446305e-05
9265,0,1.8531218e-05
9266,0,3.6408474e-05
9267,0,3.6208849e-06
9268,0,2.6684762e-05
9269,0,1.4077272e-06
9270,0,2.2452154e-05
9271,0,0.009370459
9272,0,4.993408e-06
9273,0,4.4790457e-05
9274,0,2.9670367e-05
9275,0,5.225226e-06
9276,0,1.2376604e-05
9277,0,7.038e-05
9278,0,2.62759e-05
9279,0,5.7176976e-07
9280,0,4.6599783e-07
9281,0,1.2922731e-05
9282,0,1.9774292e-05
9283,0,6.8339527e-06
9284,0,7.922747e-06
9285,0,2.0935606e-05
9286,0,3.8628194e-05
9287,0,7.287339e-06
9288,0,1.9879431e-07
9289,0,1.244035e-07
9290,0,1.4843223e-05
9291,0,2.4076999e-06
9292,0,0.00014710976
9293,0,3.1130046e-05
9294,0,1.699093e-05
9295,0,0.00010969451
9296,0,2.7742144e-07
9297,0,4.380298e-06
9298,0,0.0001578808
9299,0,0.00024692333
9300,0,7.458254e-05
9301,0,3.0616e-05
9302,0,2.8608715e-06
9303,0,1.1642131e-05
9304,0,2.6370286e-05
9305,0,6.6054145e-06
9306,0,7.261456e-06
9307,0,4.677816e-06
9308,0,3.0291169e-05
9309,0,4.4856584e-05
9310,0,4.7744168e-05
9311,0,5.685307e-05
9312,0,4.8547363e-06
9313,0,1.173527e-06
9314,0,3.7215515e-05
9315,0,8.1105805e-05
9316,0,3.7921785e-05
9317,0,1.01651685e-05
9318,0,0.001383697
9319,0,2.3712984e-07
9320,0,7.209657e-07
9321,0,6.6520743e-06
9322,0,1.14235545e-05
9323,0,4.7988786e-05
9324,0,1.497581e-05
9325,0,0.00037404176
9326,0,1.3802637e-06
9327,0,9.317783e-05
9328,0,3.441531e-05
9329,0,0.0005392205
9330,0,9.2827366e-07
9331,0,4.8223897e-06
9332,0,9.709782e-06
9333,0,1.7024418e-06
9334,0,0.00073668966
9335,0,5.439666e-07
9336,0,2.5071618e-05
9337,0,0.00016255975
9338,0,1.6969192e-06
9339,0,1.244035e-07
9340,0,2.2102808e-05
9341,0,9.732669e-07
9342,0,1.0097814e-06
9343,0,2.3252737e-07
9344,0,0.0001541188
9345,0,2.4980784e-05
9346,0,3.500342e-05
9347,0,2.156177e-06
9348,0,7.0000256e-06
9349,0,5.0789957e-05
9350,0,5.508011e-06
9351,0,0.00017826213
9352,0,1.6677532e-05
9353,0,2.163836e-06
9354,0,6.3921725e-05
9355,0,3.9211078e-05
9356,0,4.5687656e-07
9357,0,0.0001534933
9358,0,2.7422545e-06
9359,0,4.2654005e-06
9360,0,1.1941646e-06
9361,0,6.3621064e-07
9362,0,2.7850752e-05
9363,0,7.564146e-05
9364,0,1.1427705e-05
9365,0,3.9465226e-06
9366,0,3.161254e-05
9367,0,1.1432458e-05
9368,0,9.306268e-06
9369,0,0.0013592422
9370,0,2.4584772e-06
9371,0,9.335196e-05
9372,0,0.00019446701
9373,0,7.910953e-06
9374,0,3.5363533e-05
9375,0,4.7294412e-07
9376,0,2.7965489e-05
9377,0,1.9601353e-06
9378,0,2.283967e-05
9379,0,2.4774497e-06
9380,0,1.5141441e-07
9381,0,4.6797745e-06
9382,0,6.7450264e-07
9383,0,0.00065357913
9384,0,2.031202e-05
9385,0,5.5468972e-06
9386,0,0.00036765737
9387,0,0.000120840414
9388,0,9.649963e-06
9389,0,7.963629e-06
9390,0,2.4253915e-05
9391,0,1.2828551e-05
9392,0,1.3644911e-05
9393,0,1.9829318e-05
9394,0,8.305339e-06
9395,0,0.0001172846
9396,0,0.00074498996
9397,0,3.0919626e-05
9398,0,2.2680548e-05
9399,0,1.506654e-06
9400,0,1.6851674e-06
9401,0,4.2870633e-06
9402,0,4.347595e-06
9403,0,8.668164e-05
9404,0,1.6443828e-05
9405,0,0.0010108809
9406,0,2.2472282e-06
9407,0,3.1369032e-07
9408,0,0.0026921162
9409,0,5.6409345e-07
9410,0,0.00010100783
9411,0,4.028492e-06
9412,0,2.5987524e-06
9413,0,4.0573137e-05
9414,0,0.00011172359
9415,0,2.2877577e-05
9416,0,4.068394e-06
9417,0,8.419394e-06
9418,0,8.500382e-05
9419,0,0.00013811704
9420,0,8.633969e-06
9421,0,7.5594726e-05
9422,0,1.0737069e-06
9423,0,1.744194e-05
9424,0,6.460318e-08
9425,0,1.8070384e-07
9426,0,5.5910987e-05
9427,0,9.675356e-07
9428,0,0.00036593905
9429,0,4.5110195e-05
9430,0,4.153584e-06
9431,0,3.1031218e-06
9432,0,1.5790606e-07
9433,0,2.0091298e-05
9434,0,0.00025329352
9435,0,4.4364884e-07
9436,0,0.049029294
9437,0,1.2872224e-06
9438,0,6.031204e-05
9439,0,7.6470285e-05
9440,0,4.0242656e-07
9441,0,2.1218016e-06
9442,0,2.4909084e-05
9443,0,5.4818765e-06
9444,0,5.701857e-07
9445,0,2.2509336e-07
9446,0,1.34904085e-05
9447,0,2.4418669e-05
9448,0,3.5066348e-06
9449,0,0.00011832751
9450,0,6.8475942e-06
9451,0,9.716183e-06
9452,0,0.0099496
9453,0,1.8943879e-06
9454,0,1.47440705e-05
9455,0,2.007613e-05
9456,0,6.109584e-06
9457,0,0.000115911054
9458,0,0.00017384607
9459,0,0.000114702256
9460,0,0.00042098775
9461,0,1.3009932e-05
9462,0,1.1652388e-06
9463,0,9.5136966e-07
9464,0,0.000245786
9465,0,1.8024546e-06
9466,0,3.9221304e-06
9467,0,3.4618408e-06
9468,0,7.779733e-05
9469,0,1.7082973e-05
9470,0,9.799636e-06
9471,0,3.9865397e-05
9472,0,1.0160696e-07
9473,0,1.4657041e-07
9474,0,0.00017606393
9475,0,1.171831e-05
9476,0,4.2080548e-05
9477,0,2.4852634e-06
9478,0,5.384251e-05
9479,0,5.375441e-07
9480,0,1.5119177e-06
9481,0,2.205558e-05
9482,0,0.00017735643
9483,0,7.919377e-06
9484,0,1.0101243e-05
9485,0,1.2614715e-05
9486,0,7.0086626e-06
9487,0,0.00031835993
9488,0,5.188038e-05
9489,0,7.0000256e-06
9490,0,0.00061964465
9491,0,5.2844025e-05
9492,0,1.2498477e-05
9493,0,5.5163637e-06
9494,0,1.2731245e-05
9495,0,3.0411354e-06
9496,0,0.00013686162
9497,0,7.376618e-07
9498,0,1.9833973e-05
9499,0,1.407192e-05
9500,0,1.35199925e-05
9501,0,9.730201e-05
9502,0,6.702194e-07
9503,0,7.3116616e-06
9504,0,3.4010445e-05
9505,0,5.236435e-06
9506,0,0.00058363716
9507,0,2.2651031e-07
9508,0,1.7149996e-05
9509,0,1.7737535e-05
9510,0,0.0002691772
9511,0,0.00018711464
9512,0,2.0136298e-05
9513,0,0.00011754143
9514,0,2.9253175e-05
9515,0,2.4739298e-05
9516,0,1.9454012e-05
9517,0,2.6653292e-06
9518,0,5.1071805e-08
9519,0,0.00039736784
9520,0,4.112227e-06
9521,0,2.1142702e-07
9522,0,1.6842918e-06
9523,0,1.110257e-07
9524,0,5.8172598e-05
9525,0,1.8414945e-06
9526,0,2.5939711e-05
9527,0,1.6807067e-05
9528,0,0.00017329842
9529,0,1.0283718e-06
9530,0,5.24732e-07
9531,0,6.551462e-06
9532,0,9.535107e-05
9533,0,5.911355e-06
9534,0,1.4136361e-05
9535,0,0.00011575278
9536,0,6.128355e-05
9537,0,2.403903e-06
9538,0,8.864234e-06
9539,0,2.7441503e-05
9540,0,3.9613384e-05
9541,0,1.2626286e-06
9542,0,8.703519e-06
9543,0,0.0004495654
9544,0,3.131029e-06
9545,0,2.064934e-06
9546,0,2.5597853e-06
9547,0,0.0012719362
9548,0,8.35711e-06
9549,0,1.6162885e-05
9550,0,0.00051231234
9551,0,6.3928615e-05
9552,0,2.9020744e-05
9553,0,5.3581847e-05
9554,0,6.6533557e-06
9555,0,5.839902e-07
9556,0,3.3192434e-06
9557,0,7.986013e-05
9558,0,5.006998e-06
9559,0,0.00025514382
9560,0,1.0103729e-06
9561,0,5.3452113e-06
9562,0,0.000102931976
9563,0,3.778771e-05
9564,0,0.00019126291
9565,0,2.589947e-05
9566,0,3.688294e-05
9567,0,6.0636194e-05
9568,0,0.00017328652
9569,0,2.2104796e-06
9570,0,2.7805532e-05
9571,0,3.845698e-06
9572,0,7.1108654e-05
9573,0,4.5717468e-07
9574,0,5.8271785e-06
9575,0,0.0001326438
9576,0,3.7240636e-06
9577,0,1.1113285e-06
9578,0,3.6134745e-07
9579,0,1.8750765e-05
9580,0,5.402625e-06
9581,0,0.0002472001
9582,0,2.5486897e-06
9583,0,0.00039066773
9584,0,1.4347448e-05
9585,0,0.0003805863
9586,0,1.3375665e-05
9587,0,0.0013326819
9588,0,0.00010043539
9589,0,6.0223872e-05
9590,0,5.0329754e-07
9591,0,1.2364299e-05
9592,0,3.275312e-06
9593,0,1.8844034e-05
9594,0,0.0003635261
9595,0,1.2891293e-05
9596,0,2.011621e-06
9597,0,3.120837e-05
9598,0,6.3415064e-05
9599,0,0.00045877098
9600,0,1.5521339e-06
9601,0,0.00011427201
9602,0,9.6527096e-05
9603,0,1.2510573e-06
9604,0,1.6388189e-05
9605,0,0.0003497002
9606,0,6.9247176e-06
9607,0,7.2880903e-06
9608,0,2.5675797e-06
9609,0,0.00052455935
9610,0,2.767738e-05
9611,0,3.1396554e-05
9612,0,5.7656316e-06
9613,0,0.003275116
9614,0,8.279132e-06
9615,0,1.7443903e-05
9616,0,0.002250575
9617,0,1.9857649e-05
9618,0,0.00023648393
9619,0,5.8049744e-05
9620,0,1.0599371e-05
9621,0,6.833328e-05
9622,0,2.2901502e-05
9623,0,5.7360046e-07
9624,0,4.1779174e-05
9625,0,1.7366087e-06
9626,0,3.655365e-05
9627,0,7.7921846e-05
9628,0,1.0592086e-05
9629,0,3.1276312e-07
9630,0,7.7058685e-05
9631,0,1.9583322e-06
9632,0,0.0069536925
9633,0,1.304841e-06
9634,0,2.6638045e-07
9635,0,1.8609053e-06
9636,0,3.521904e-06
9637,0,8.801235e-06
9638,0,2.6732545e-05
9639,0,0.00016613698
9640,0,3.2851272e-05
9641,0,8.622975e-06
9642,0,9.343778e-06
9643,0,1.5699597e-06
9644,0,0.00048224535
9645,0,0.00015780781
9646,0,3.9625356e-06
9647,0,3.1627977e-05
9648,0,7.0516912e-06
9649,0,8.544623e-07
9650,0,1.0464004e-05
9651,0,7.655079e-07
9652,0,6.12664e-07
9653,0,0.0003831358
9654,0,5.4415163e-05
9655,0,1.1064934e-06
9656,0,1.2092326e-05
9657,0,4.9655523e-07
9658,0,3.7524808e-06
9659,0,1.272159e-06
9660,0,9.775822e-07
9661,0,8.2295804e-07
9662,0,0.0007165041
9663,0,1.6621276e-05
9664,0,4.327618e-05
9665,0,0.0013521899
9666,0,4.3684545e-06
9667,0,1.3610501e-06
9668,0,1.2328459e-05
9669,0,0.00021460599
9670,0,5.7771464e-05
9671,0,1.2197421e-05
9672,0,0.00010975467
9673,0,6.30437e-05
9674,0,8.276886e-05
9675,0,2.4134075e-05
9676,0,3.863906e-06
9677,0,6.066498e-06
9678,0,0.019303631
9679,0,1.2005972e-05
9680,0,3.435392e-06
9681,0,1.22323445e-05
9682,0,3.956853e-05
9683,0,1.9560723e-07
9684,0,5.789092e-06
9685,0,7.8754306e-07
9686,0,4.4279814e-06
9687,0,3.054473e-05
9688,0,6.0619986e-06
9689,0,6.977522e-05
9690,0,2.5306088e-05
9691,0,8.557952e-06
9692,0,0.00018119389
9693,0,1.4441116e-08
9694,0,0.0010011423
9695,0,0.008897152
9696,0,0.000113908965
9697,0,6.102567e-06
9698,0,6.5739305e-06
9699,0,3.7990608e-07
9700,0,6.991753e-06
9701,0,3.774568e-05
9702,0,9.513657e-06
9703,0,2.2915026e-05
9704,0,3.2222215e-06
9705,0,9.399309e-07
9706,0,5.0973176e-05
9707,0,1.5452557e-05
9708,0,2.304975e-05
9709,0,2.8988873e-06
9710,0,6.166746e-06
9711,0,2.1137383e-05
9712,0,9.110761e-05
9713,0,4.2024504e-07
9714,0,3.239439e-06
9715,0,1.5184146e-05
9716,0,4.9686856e-05
9717,0,0.00016946036
9718,0,0.0021816231
9719,0,9.97023e-07
9720,0,2.2606102e-07
9721,0,6.753329e-05
9722,0,0.00015856982
9723,0,2.6462161e-05
9724,0,1.979788e-06
9725,0,2.4905066e-07
9726,0,3.2095162e-05
9727,0,0.00061178737
9728,0,9.002862e-06
9729,0,3.9217825e-06
9730,0,3.6449226e-05
9731,0,1.392235e-05
9732,0,8.728798e-05
9733,0,0.059119567
9734,0,6.512296e-07
9735,0,4.023975e-05
9736,0,1.0462159e-05
9737,0,2.5833806e-05
9738,0,8.560066e-06
9739,0,4.9596024e-06
9740,0,1.6605704e-06
9741,0,0.00012382137
9742,0,0.000519464
9743,0,3.2589512e-06
9744,0,6.147266e-05
9745,0,8.02399e-05
9746,0,4.762477e-07
9747,0,0.00017860648
9748,0,5.9048074e-05
9749,0,8.659887e-06
9750,0,0.00043444367
9751,0,2.2403542e-07
9752,0,1.1284202e-05
9753,0,6.4348937e-06
9754,0,0.00039139687
9755,0,1.9392196e-06
9756,0,4.7210957e-05
9757,0,3.2073378e-05
9758,0,2.7996788e-05
9759,0,0.00019511094
9760,0,2.938919e-06
9761,1,0.97450817
9762,0,3.37069e-05
9763,0,3.045866e-05
9764,0,3.1661543e-06
9765,0,2.5770562e-06
9766,0,3.1512104e-06
9767,0,0.00010812315
9768,0,2.7064864e-06
9769,0,6.0618502e-05
9770,0,0.0001124713
9771,0,2.9519413e-06
9772,0,0.00023798899
9773,0,8.617607e-06
9774,0,0.00019912694
9775,0,2.1327169e-05
9776,0,7.3621834e-07
9777,0,2.9473329e-05
9778,0,1.0328347e-05
9779,0,8.785092e-06
9780,0,2.2459906e-08
9781,0,0.00011126908
9782,0,6.364859e-06
9783,0,3.6780166e-05
9784,0,9.3812724e-07
9785,0,1.9141473e-05
9786,0,8.5247186e-05
9787,0,4.434602e-07
9788,0,1.9986524e-06
9789,0,2.8928012e-05
9790,0,5.2143887e-06
9791,0,3.1405565e-05
9792,0,0.0015355796
9793,0,1.4800598e-06
9794,0,5.105578e-07
9795,0,5.922014e-06
9796,0,9.211998e-06
9797,0,1.2168884e-06
9798,0,3.9857605e-05
9799,0,8.072522e-06
9800,0,0.00011299557
9801,0,0.0002208726
9802,0,9.567574e-06
9803,0,0.005066275
9804,0,4.589878e-05
9805,0,0.00020983788
9806,0,6.979186e-05
9807,0,2.5428892e-07
9808,0,3.3930867e-06
9809,0,0.00021810725
9810,0,1.798839e-05
9811,0,0.00052460836
9812,0,1.4384714e-05
9813,0,3.2802745e-05
9814,0,0.0021839922
9815,0,5.7008616e-08
9816,0,3.317858e-05
9817,0,1.6102816e-06
9818,0,1.6814671e-06
9819,0,3.617145e-05
9820,0,3.47152e-05
9821,0,5.3189335e-05
9822,0,4.3710603e-05
9823,0,1.1875923e-06
9824,0,6.031839e-06
9825,0,1.3591261e-05
9826,0,7.1748957e-07
9827,0,2.9674271e-05
9828,0,3.5414225e-05
9829,0,6.1897244e-06
9830,0,0.00020762715
9831,0,9.738122e-06
9832,0,1.011092e-06
9833,0,3.6324825e-05
9834,0,2.208441e-07
9835,0,0.00018532944
9836,0,0.0015455061
9837,0,9.75769e-06
9838,0,7.8321245e-06
9839,0,6.0246125e-06
9840,0,0.0010065828
9841,0,9.673305e-05
9842,0,4.9679416e-05
9843,0,1.6172348e-07
9844,0,1.50277865e-05
9845,0,9.115763e-06
9846,0,1.0971586e-05
9847,0,5.837401e-06
9848,0,4.2460596e-07
9849,0,4.1050644e-06
9850,0,1.5252227e-05
9851,0,2.0113891e-08
9852,0,5.3292947e-06
9853,0,0.00013592755
9854,0,4.1471343e-05
9855,0,4.0220357e-06
9856,0,3.3108256e-05
9857,0,0.0010348808
9858,0,8.415301e-06
9859,0,0.00013464208
9860,0,0.00026355148
9861,0,6.569236e-06
9862,0,5.818837e-06
9863,0,2.855733e-06
9864,0,2.1789361e-05
9865,0,8.13094e-05
9866,0,9.125992e-06
9867,0,2.8282532e-06
9868,0,0.0006343778
9869,0,8.8871864e-05
9870,0,9.2202004e-07
9871,0,1.1751408e-06
9872,0,4.5775196e-06
9873,0,1.6437854e-05
9874,0,4.0329145e-05
9875,0,8.745859e-07
9876,0,9.152524e-05
9877,0,1.528617e-05
9878,0,0.00017005505
9879,0,0.0003400025
9880,0,7.444098e-06
9881,0,2.911366e-06
9882,0,0.0019887905
9883,0,1.7419949e-05
9884,0,9.842158e-06
9885,0,1.4196423e-06
9886,0,2.1153705e-06
9887,0,2.5508356e-05
9888,0,7.798562e-06
9889,0,1.1087286e-06
9890,0,2.7029782e-06
9891,0,6.070203e-07
9892,0,9.403472e-05
9893,0,7.698383e-07
9894,0,0.00069183914
9895,0,1.9360084e-05
9896,0,7.370153e-06
9897,0,6.2208396e-06
9898,0,8.323005e-06
9899,0,0.0009681313
9900,0,1.5234463e-05
9901,0,6.83613e-08
9902,0,9.472215e-07
9903,0,0.00043760525
9904,0,6.594792e-05
9905,0,6.218082e-06
9906,0,3.3377273e-05
9907,0,5.8146934e-06
9908,0,7.799091e-06
9909,0,0.00010975383
9910,0,0.0001713639
9911,0,4.1338117e-05
9912,0,8.513621e-06
9913,0,0.00012036272
9914,0,5.856388e-06
9915,0,0.00017855353
9916,0,7.4250005e-07
9917,0,1.1277382e-05
9918,0,8.973855e-06
9919,0,1.3905982e-07
9920,0,8.188941e-05
9921,0,1.4598477e-05
9922,0,3.5994456e-06
9923,0,2.4764508e-05
9924,0,2.845156e-06
9925,0,2.1353564e-05
9926,0,0.00031374567
9927,0,2.8084366e-07
9928,0,2.7033596e-07
9929,0,1.0105869e-05
9930,0,3.1370604e-05
9931,0,1.216465e-05
9932,0,1.7194967e-05
9933,0,6.9906e-08
9934,0,1.2450474e-07
9935,0,0.002266177
9936,0,7.994105e-05
9937,0,0.00017040272
9938,0,1.2197852e-05
9939,0,0.0002231662
9940,0,2.405203e-06
9941,0,3.5618257e-05
9942,0,3.7114169e-06
9943,0,1.8779683e-05
9944,0,7.360783e-06
9945,0,6.6436034e-05
9946,0,3.1495338e-06
9947,0,3.2087544e-05
9948,0,1.2439796e-06
9949,0,8.923028e-06
